Order_ID,Order_Date,Platform,Customer_ID,Product,Price,Quantity,Discount,Revenue,Country
34e938bd,2024-09-21,Shopify,927f7c,Smartphone,1964.7,2,0.15,3339.99,Hungary
e146aeb3,2024-09-24,Amazon,cbff06,Monitor,1397.66,3,0.11,3731.75,Holy See (Vatican City State)
9d6b25e6,2024-11-06,Amazon,920d84,Laptop,1772.23,1,0.24,1346.89,Micronesia
50bedf98,2024-04-28,Shopify,0a5408,Smartwatch,1898.99,4,0.29,5393.13,Grenada
079f531d,2024-07-27,Shopify,48213e,Smartwatch,999.16,1,0.18,819.31,Belarus
b3fcb44d,2024-04-12,Shopify,afc2d8,Camera,1419.53,1,0.13,1234.99,Timor-Leste
e763b75c,2024-10-19,eBay,acddbe,Monitor,1711.34,1,0.07,1591.55,Saint Kitts and Nevis
8895f14e,2024-07-09,Amazon,b1658c,Monitor,745.39,2,0.2,1192.62,China
d87b48e6,2024-10-20,Shopify,a93825,Headphones,559.72,2,0.21,884.36,Cote d'Ivoire
ca16233c,2024-06-10,Amazon,222ef0,Camera,1895.87,3,0.21,4493.21,Dominican Republic
df7cf1de,2024-11-07,eBay,ec499c,Tablet,1466.29,3,0.01,4354.88,Saudi Arabia
730ee9b7,2024-02-05,eBay,d663bb,Headphones,478.38,3,0.27,1047.65,Portugal
b37671d2,2024-04-02,Shopify,b664ad,Camera,925.71,3,0.1,2499.42,Congo
e824c145,2024-11-25,eBay,eb49a8,Headphones,1603.08,1,0.22,1250.4,Rwanda
72d7c9e1,2024-04-19,Amazon,79e133,Tablet,1116.77,2,0.23,1719.83,Djibouti
2076f5a9,2025-01-07,Shopify,9f538c,Camera,1317.41,2,0.2,2107.86,Sudan
03f8838e,2024-11-03,Amazon,a62653,Camera,1519.85,2,0.12,2674.94,United States Minor Outlying Islands
9ed8609c,2024-02-22,Amazon,f4b46c,Laptop,1262.92,2,0.18,2071.19,Marshall Islands
29b254ff,2024-05-11,eBay,a17913,Headphones,1103.15,3,0.01,3276.36,Guernsey
1d7576f9,2024-09-15,eBay,576f21,Headphones,1511.75,1,0.23,1164.05,Tunisia
23ac40c6,2024-07-12,eBay,a96acb,Smartwatch,1468.75,2,0.03,2849.38,Central African Republic
c8554ddf,2024-10-31,eBay,3aa0c6,Tablet,1278.25,4,0.12,4499.44,French Southern Territories
693ca3bd,2025-02-02,eBay,122538,Smartphone,751.59,1,0.03,729.04,Liberia
ccc712d2,2024-04-10,Shopify,b93517,Laptop,841.33,4,0.25,2523.99,Cape Verde
e200e06d,2025-01-28,Amazon,49ccac,Camera,1942.36,1,0.17,1612.16,Congo
080414ec,2024-09-14,Amazon,7abd97,Camera,269.15,1,0.21,212.63,British Indian Ocean Territory (Chagos Archipelago)
06f9abe4,2024-10-26,Amazon,6af663,Camera,573.58,1,0.2,458.86,Kyrgyz Republic
fa75f0ef,2024-07-09,Amazon,52287c,Laptop,1010.18,4,0.25,3030.54,Holy See (Vatican City State)
f1862ec1,2024-03-30,eBay,e62613,Camera,1681.62,2,0.04,3228.71,Saint Barthelemy
363bd79a,2024-06-26,Amazon,866f15,Camera,369.17,2,0.2,590.67,United States Minor Outlying Islands
33966b42,2024-09-13,Shopify,44b529,Tablet,590.06,4,0.17,1959.0,Kiribati
77931764,2024-11-11,Shopify,218493,Monitor,178.31,2,0.01,353.05,Sudan
801e5023,2024-07-12,Amazon,32ec7c,Monitor,1426.67,3,0.06,4023.21,Pakistan
bf851880,2024-12-03,Amazon,02de35,Smartwatch,514.51,2,0.08,946.7,Moldova
0ec8d98d,2024-07-04,Shopify,324167,Smartwatch,807.92,3,0.02,2375.28,Lesotho
db7ac41c,2024-02-28,Shopify,6d40c9,Camera,915.22,3,0.11,2443.64,Zambia
3e2d8df3,2024-04-30,eBay,f60c37,Tablet,1788.06,3,0.01,5310.54,Iceland
04e64f43,2024-11-06,Shopify,b1093e,Camera,852.09,4,0.17,2828.94,Svalbard & Jan Mayen Islands
885ab6f0,2024-07-06,eBay,819126,Smartwatch,333.19,2,0.06,626.4,Saint Pierre and Miquelon
a1b67dc0,2024-08-02,eBay,25e254,Laptop,1072.41,2,0.09,1951.79,Saint Lucia
4c442bf1,2024-04-22,eBay,e0c4e1,Laptop,1927.77,4,0.27,5629.09,Central African Republic
b2354f73,2024-10-23,eBay,b519b2,Smartphone,1234.99,4,0.15,4198.97,Saint Vincent and the Grenadines
b2a57d3c,2024-11-15,eBay,ba8dce,Monitor,1967.61,2,0.08,3620.4,Kazakhstan
eb3f5dcb,2024-04-16,Amazon,2fd3e4,Tablet,1690.16,4,0.18,5543.72,Libyan Arab Jamahiriya
6b6794df,2024-02-06,Shopify,cff24a,Headphones,120.13,4,0.06,451.69,Armenia
f879642e,2024-05-07,eBay,5b5ab4,Monitor,1333.88,3,0.02,3921.61,Cape Verde
8629012b,2024-04-19,Shopify,72df2d,Headphones,609.2,4,0.01,2412.43,Eritrea
150fe009,2024-09-09,Shopify,b0986d,Smartphone,1141.25,3,0.29,2430.86,Netherlands Antilles
bb78752d,2024-05-29,eBay,7982e3,Smartphone,594.72,1,0.22,463.88,Faroe Islands
0e4f6610,2024-12-02,Amazon,149035,Camera,730.3,3,0.24,1665.08,Rwanda
b1a5426c,2024-05-02,eBay,283e48,Smartwatch,1850.18,3,0.29,3940.88,Malaysia
bf3f584f,2024-08-29,Amazon,e61af1,Smartphone,452.95,4,0.28,1304.5,Burundi
80c641c0,2024-12-27,Shopify,47eee4,Smartphone,1754.51,2,0.22,2737.04,Afghanistan
887fed79,2024-02-24,Amazon,6fb8cf,Headphones,109.39,1,0.21,86.42,Egypt
5f000645,2024-05-03,Amazon,385cc0,Smartwatch,227.21,1,0.1,204.49,Greece
0b16cb04,2024-02-16,Amazon,d65136,Smartphone,1716.62,1,0.03,1665.12,Niger
b090e6e0,2024-02-29,Shopify,2b25f2,Monitor,1279.58,2,0.17,2124.1,Bolivia
15eb8990,2024-11-24,Shopify,bff076,Smartphone,1507.11,1,0.17,1250.9,Western Sahara
4941ba24,2024-03-24,Amazon,ebf827,Smartwatch,458.36,1,0.29,325.44,Samoa
78f32193,2025-01-18,Amazon,81a19e,Camera,1097.31,2,0.13,1909.32,Denmark
6a1e56f5,2025-01-11,eBay,8e78da,Tablet,1487.58,1,0.21,1175.19,Mauritania
47609ee2,2025-01-29,Amazon,7d425b,Smartwatch,1273.26,4,0.17,4227.22,Kenya
584eccc0,2024-11-15,eBay,59db9a,Headphones,969.81,4,0.05,3685.28,Brazil
e872adf6,2025-01-02,Amazon,12459a,Tablet,1921.58,3,0.18,4727.09,San Marino
628340d4,2025-01-11,eBay,23ef97,Monitor,1368.51,3,0.16,3448.65,Cambodia
15f59b4f,2025-01-20,Shopify,333672,Laptop,1820.11,3,0.15,4641.28,Bahamas
8ba346da,2024-11-02,Amazon,be4f49,Smartwatch,1473.05,4,0.15,5008.37,Azerbaijan
56f03ed4,2024-11-15,Amazon,9cc6f5,Camera,1484.15,4,0.05,5639.77,Libyan Arab Jamahiriya
328631c6,2024-12-02,Amazon,c7270b,Headphones,206.04,4,0.14,708.78,Switzerland
cb798d61,2024-04-20,Amazon,67f5db,Monitor,750.96,3,0.18,1847.36,Papua New Guinea
74d7861f,2024-07-27,eBay,02cc79,Tablet,1723.82,3,0.15,4395.74,Western Sahara
826fa608,2024-08-20,Amazon,87f5d9,Monitor,503.58,3,0.15,1284.13,Iraq
3274a870,2024-03-22,Shopify,d2896f,Smartwatch,275.24,3,0.02,809.21,Gibraltar
a739f9cb,2024-03-23,Shopify,76740f,Smartphone,685.91,3,0.06,1934.27,Grenada
cea9c933,2024-10-08,Amazon,5799c3,Camera,479.85,3,0.1,1295.6,Sweden
dc7d49a4,2024-07-15,Shopify,ad5428,Smartwatch,1854.31,4,0.13,6453.0,Tuvalu
df660e62,2024-06-10,Amazon,f0c00e,Laptop,1742.53,2,0.18,2857.75,Maldives
1728d704,2024-07-17,Amazon,124f4c,Smartwatch,1024.38,2,0.26,1516.08,Honduras
db989fd4,2024-06-10,Shopify,b8af71,Tablet,169.62,3,0.05,483.42,Guam
a7dfdaba,2024-07-19,Amazon,a38a78,Tablet,1443.4,2,0.0,2886.8,Colombia
19513082,2024-03-30,Shopify,8d0fe8,Smartwatch,1265.65,2,0.13,2202.23,Svalbard & Jan Mayen Islands
e9154d45,2024-04-11,eBay,69c9b1,Tablet,1942.58,4,0.13,6760.18,Burkina Faso
6bd9934e,2024-04-19,Amazon,231866,Smartphone,1139.96,3,0.17,2838.5,Colombia
2d3a0ace,2024-09-06,eBay,2407e3,Monitor,705.97,3,0.25,1588.43,Chile
12147b53,2024-04-06,Shopify,fad8ff,Smartwatch,1062.09,2,0.24,1614.38,Malaysia
30dc1e23,2024-06-19,eBay,4b1c40,Camera,1959.56,3,0.03,5702.32,Grenada
65fc2281,2024-04-06,eBay,bd0bdf,Smartphone,1407.91,3,0.28,3041.09,Fiji
4fa0ba5f,2024-06-27,Shopify,e4435a,Monitor,1360.35,3,0.03,3958.62,Guyana
369ca42b,2024-06-08,eBay,71095a,Camera,519.33,3,0.19,1261.97,Poland
569e5a9f,2025-02-01,eBay,77ffc9,Camera,1500.02,2,0.2,2400.03,Poland
63ce73c2,2024-02-22,Shopify,891c6d,Camera,1513.03,1,0.2,1210.42,Swaziland
98877984,2024-07-12,eBay,6923d7,Monitor,668.71,2,0.08,1230.43,Finland
7d33bf2b,2025-01-07,Shopify,e002fd,Smartphone,993.24,4,0.1,3575.66,Cook Islands
8208dbce,2024-12-06,eBay,471f77,Camera,624.48,1,0.16,524.56,Uganda
13467ffc,2024-10-14,Shopify,a0a53a,Camera,554.47,1,0.06,521.2,India
3b089f41,2024-10-03,Shopify,f371b8,Headphones,100.5,1,0.01,99.5,Albania
b2abe1e8,2024-11-14,eBay,1c2358,Smartwatch,606.16,2,0.17,1006.23,Mongolia
aa541836,2024-08-10,eBay,b8e602,Monitor,1130.24,4,0.14,3888.03,Kyrgyz Republic
aa209c8c,2024-07-17,eBay,5e69c1,Monitor,53.12,2,0.2,84.99,Zimbabwe
2d1b91f0,2024-12-12,Amazon,213103,Tablet,602.28,4,0.04,2312.76,United States Minor Outlying Islands
23b9f77b,2024-02-14,Amazon,871694,Monitor,1768.75,2,0.25,2653.12,Sudan
862bad15,2024-06-19,Amazon,19b229,Smartphone,1207.61,2,0.04,2318.61,South Georgia and the South Sandwich Islands
17af41db,2024-04-25,Shopify,b054dc,Monitor,1235.33,2,0.27,1803.58,Mauritius
0bf40470,2024-12-30,eBay,5b334e,Headphones,836.56,1,0.13,727.81,North Macedonia
8ca38fce,2024-05-08,Shopify,9e02b7,Smartwatch,1369.12,2,0.16,2300.12,Norway
1374e521,2024-07-11,Amazon,7ffa4e,Smartwatch,420.37,4,0.27,1227.48,Papua New Guinea
c010913a,2024-06-17,eBay,b6e551,Monitor,1646.56,4,0.09,5993.48,Somalia
0d53338a,2024-05-11,Shopify,d05ee1,Camera,277.54,4,0.05,1054.65,Monaco
3043570c,2024-02-29,eBay,88386e,Laptop,1329.2,1,0.13,1156.4,Finland
25c4c2f6,2024-09-13,Shopify,bf73c7,Laptop,715.24,2,0.07,1330.35,British Indian Ocean Territory (Chagos Archipelago)
f72feef7,2024-07-14,eBay,6cf892,Camera,1507.65,2,0.16,2532.85,Jamaica
6ae04e78,2024-03-30,Amazon,fe4271,Camera,1122.04,3,0.08,3096.83,Vanuatu
7de46d7f,2024-06-17,Amazon,5b4bef,Camera,932.09,1,0.26,689.75,Romania
dd05604e,2024-06-18,eBay,b4ae13,Smartphone,380.37,4,0.18,1247.61,Reunion
877872db,2024-06-12,Shopify,2ee238,Laptop,1291.8,4,0.0,5167.2,Palestinian Territory
817c4b44,2024-06-24,Amazon,d2adfc,Camera,1950.8,2,0.24,2965.22,Indonesia
1d87f167,2025-01-08,Amazon,d0ebb6,Smartphone,1659.93,4,0.1,5975.75,Ethiopia
2f386d8a,2024-09-25,Amazon,8740dc,Tablet,167.02,2,0.1,300.64,France
3ef2b996,2025-01-30,eBay,febe23,Smartphone,783.65,2,0.11,1394.9,Martinique
a1544f87,2024-10-14,eBay,0ad664,Laptop,1854.89,3,0.19,4507.38,Martinique
5f92b7b8,2024-06-25,Shopify,76a85e,Monitor,1030.94,1,0.13,896.92,Iceland
983e3560,2024-07-13,Shopify,89cda8,Tablet,1341.12,2,0.19,2172.61,United Arab Emirates
e29e6020,2024-07-29,Shopify,955c8e,Laptop,1829.57,2,0.04,3512.77,Maldives
76f713c6,2024-12-24,eBay,bc566d,Smartphone,1753.9,2,0.29,2490.54,Syrian Arab Republic
7596ce0c,2025-01-04,eBay,fd5888,Headphones,1028.55,3,0.22,2406.81,Christmas Island
69db0251,2024-04-07,Shopify,0763af,Smartwatch,903.41,2,0.08,1662.27,French Guiana
cba162cf,2024-08-26,Shopify,93eae4,Laptop,712.4,1,0.22,555.67,Guyana
5c1f09e9,2024-11-12,eBay,5df52d,Camera,1452.09,1,0.17,1205.23,Western Sahara
d1a67e74,2024-06-15,Shopify,000cef,Smartphone,609.62,4,0.03,2365.33,Namibia
debe906c,2025-02-01,Amazon,8a9659,Camera,537.28,1,0.05,510.42,Antigua and Barbuda
5cf8b28a,2024-12-01,eBay,6f92e3,Camera,744.69,4,0.01,2948.97,Malta
cfb01983,2024-04-13,Shopify,f6d679,Camera,395.57,1,0.24,300.63,Estonia
f4586746,2024-04-12,eBay,5c7291,Camera,1405.48,4,0.17,4666.19,Antigua and Barbuda
c64c1cc4,2024-12-31,Amazon,8d9be7,Camera,1251.67,2,0.1,2253.01,Guatemala
d23e3956,2024-04-28,eBay,64bfcb,Tablet,991.61,3,0.04,2855.84,Indonesia
42654c1f,2024-10-08,eBay,ee5b84,Laptop,811.14,3,0.15,2068.41,Zimbabwe
80364c30,2024-11-01,eBay,9e6598,Laptop,1822.67,3,0.16,4593.13,Togo
f18a0f06,2024-03-23,eBay,5d27c6,Smartwatch,106.79,2,0.21,168.73,Belize
5214cad6,2024-05-09,Amazon,1e1b57,Smartphone,1549.76,3,0.29,3300.99,Australia
fc88f5cc,2024-06-15,eBay,4c2cff,Headphones,1808.72,1,0.13,1573.59,Uruguay
39442cf3,2024-12-31,eBay,40b922,Tablet,920.39,4,0.12,3239.77,Wallis and Futuna
d02a7290,2025-01-14,Shopify,2714ee,Smartphone,1123.85,2,0.11,2000.45,Grenada
b9dfd51b,2024-09-22,eBay,88381b,Tablet,1891.7,3,0.25,4256.33,Netherlands Antilles
f1fde6e9,2024-02-24,Shopify,af63f4,Laptop,463.94,1,0.05,440.74,Antigua and Barbuda
d0d93bdb,2024-02-13,Amazon,ec426d,Camera,1064.26,1,0.1,957.83,Palestinian Territory
fe0110ea,2024-10-02,Amazon,0508db,Smartwatch,975.71,2,0.22,1522.11,Mongolia
186cfae7,2024-12-09,Amazon,ae8af2,Smartwatch,553.87,2,0.0,1107.74,Wallis and Futuna
7ecc985a,2024-11-05,Amazon,208d23,Monitor,1646.26,3,0.09,4494.29,Spain
ee1b1106,2024-11-16,Shopify,2d0c0b,Headphones,1804.22,4,0.19,5845.67,Philippines
891a3983,2024-11-18,eBay,2be0c8,Smartwatch,1574.77,3,0.06,4440.85,Nepal
fa2b7391,2024-06-24,Amazon,9dec68,Camera,430.95,3,0.09,1176.49,Saint Martin
4202f07d,2024-09-04,eBay,51992c,Laptop,219.16,2,0.15,372.57,Rwanda
3f8b9a3b,2024-11-22,Shopify,600451,Headphones,1230.62,3,0.13,3211.92,Comoros
737b13f9,2024-04-23,Shopify,d2316b,Smartphone,161.33,3,0.03,469.47,Guernsey
7cd96986,2024-10-03,Shopify,30e6b5,Camera,1362.01,4,0.28,3922.59,Christmas Island
e8512946,2024-09-14,Amazon,3dd213,Camera,1084.33,1,0.01,1073.49,Holy See (Vatican City State)
54e56e00,2024-07-13,eBay,6860c4,Smartwatch,1342.43,1,0.22,1047.1,United States Virgin Islands
774a34cf,2024-09-10,eBay,6711e1,Headphones,1200.83,4,0.02,4707.25,Puerto Rico
124eca3d,2024-06-14,eBay,8ecba9,Laptop,874.27,1,0.14,751.87,Mongolia
1194fc6f,2024-03-06,Shopify,0cea5c,Monitor,441.71,3,0.05,1258.87,Algeria
23ef0e36,2025-01-05,Amazon,f09c77,Tablet,646.12,4,0.04,2481.1,Trinidad and Tobago
83190141,2024-08-04,Shopify,2b18f6,Tablet,1072.78,4,0.04,4119.48,Mongolia
3c7c5705,2024-12-01,Shopify,503330,Laptop,1321.14,2,0.14,2272.36,Congo
54d14106,2024-09-26,eBay,a260c4,Laptop,1569.99,1,0.15,1334.49,Russian Federation
3093e39d,2024-12-15,Shopify,da70fc,Tablet,1545.98,2,0.04,2968.28,Greenland
94ae95bf,2024-03-05,eBay,14f94c,Monitor,1946.74,3,0.29,4146.56,Cook Islands
3443a8a7,2024-09-05,Amazon,565018,Headphones,607.39,4,0.08,2235.2,Turkey
ade72e3f,2024-02-21,eBay,90b914,Tablet,188.67,3,0.14,486.77,Cote d'Ivoire
92412c74,2024-06-13,Amazon,ffb124,Laptop,724.03,1,0.06,680.59,Belize
72569046,2024-03-12,eBay,487113,Smartwatch,1499.42,2,0.15,2549.01,Solomon Islands
cc45c6b5,2024-11-02,Shopify,afe344,Smartphone,904.32,1,0.23,696.33,Mexico
a874e934,2024-11-15,Shopify,a1a609,Monitor,1644.69,3,0.16,4144.62,Gibraltar
905df82f,2024-06-05,Amazon,6bf5a6,Camera,1121.19,2,0.09,2040.57,Bhutan
3475c793,2024-03-10,Amazon,f84c02,Monitor,1863.09,1,0.07,1732.67,Madagascar
c9c4704c,2024-08-28,Amazon,8cdd4e,Smartwatch,1898.33,3,0.23,4385.14,Lithuania
5c2fbfd7,2024-09-07,eBay,f473de,Smartwatch,185.14,1,0.04,177.73,Romania
553231b8,2024-06-02,eBay,4914dc,Camera,940.01,4,0.11,3346.44,Montenegro
6f5fa5c6,2024-03-30,Amazon,e96922,Laptop,1238.89,2,0.05,2353.89,Angola
2ebbbc81,2025-01-08,Shopify,c42d67,Tablet,548.95,2,0.08,1010.07,Serbia
98a07f21,2025-01-16,eBay,be106a,Headphones,843.8,2,0.05,1603.22,Korea
dc962443,2024-08-30,eBay,ab9531,Monitor,1371.48,4,0.27,4004.72,Trinidad and Tobago
bcb0fb1c,2025-01-11,eBay,1e51e3,Camera,492.13,2,0.22,767.72,Burkina Faso
37b49016,2025-01-01,Amazon,7a0541,Monitor,1223.86,4,0.17,4063.22,Heard Island and McDonald Islands
12766396,2024-03-05,Amazon,e9fb85,Smartwatch,1410.02,2,0.07,2622.64,Somalia
924c809d,2024-02-29,Amazon,ae5327,Tablet,226.47,1,0.15,192.5,Guadeloupe
33c80a19,2024-11-09,Amazon,8211b9,Monitor,1020.18,1,0.16,856.95,Mauritius
640f1ce6,2024-11-14,Amazon,51a4c9,Headphones,563.01,1,0.18,461.67,Kyrgyz Republic
650a20dd,2024-12-24,Shopify,7ae191,Smartwatch,1462.55,1,0.02,1433.3,Saudi Arabia
6c305be4,2024-04-06,Shopify,9fa85f,Headphones,419.63,4,0.29,1191.75,Singapore
70c4741c,2024-02-15,Amazon,693c54,Tablet,1789.86,3,0.14,4617.84,American Samoa
27129de7,2024-06-22,eBay,c7cd34,Monitor,890.34,3,0.28,1923.13,Papua New Guinea
c09853f5,2024-11-22,Amazon,f139e4,Smartphone,436.11,1,0.0,436.11,Ghana
0270d222,2024-03-09,Shopify,785f98,Monitor,904.14,3,0.07,2522.55,Cameroon
f69de965,2024-11-30,Shopify,8dc7f8,Tablet,847.05,3,0.03,2464.92,Turkey
95aa7a57,2024-05-01,eBay,990632,Monitor,886.39,2,0.23,1365.04,Singapore
813a86e1,2024-12-11,Shopify,825303,Camera,1191.84,4,0.1,4290.62,Kiribati
fc00fc40,2024-06-01,Amazon,f07ae2,Monitor,1066.29,1,0.25,799.72,Cyprus
bf3cb6a0,2024-04-19,eBay,432dd6,Laptop,342.07,3,0.25,769.66,Thailand
5dd6d45b,2024-09-21,Amazon,28e471,Monitor,177.88,3,0.2,426.91,South Georgia and the South Sandwich Islands
e4fe2de1,2024-12-20,Amazon,ead6a3,Monitor,1472.36,1,0.2,1177.89,Indonesia
5d64fb05,2024-08-11,eBay,390ae3,Headphones,1141.45,2,0.21,1803.49,Martinique
dd30f7f9,2024-09-01,Amazon,41f16e,Smartphone,750.05,1,0.2,600.04,Solomon Islands
f4c51a76,2024-06-04,Shopify,e58a0e,Headphones,1626.3,2,0.12,2862.29,Lao People's Democratic Republic
3bc70e43,2024-02-23,Amazon,c75820,Headphones,806.71,3,0.2,1936.1,Mexico
3037dc5e,2025-01-07,eBay,3d1124,Smartwatch,1602.13,4,0.27,4678.22,Tonga
f1ed0f39,2025-01-31,eBay,d4636a,Laptop,646.22,2,0.1,1163.2,Guinea-Bissau
2ec52750,2024-02-12,eBay,e8fd23,Headphones,192.05,2,0.28,276.55,Mali
53ce294c,2024-02-07,Amazon,34f6f0,Camera,1868.65,1,0.0,1868.65,Aruba
98e01b9c,2024-07-06,eBay,8c440b,Tablet,819.37,3,0.1,2212.3,Mozambique
c504b781,2024-05-13,eBay,118fdc,Camera,1595.75,4,0.04,6127.68,Argentina
cf09aee5,2024-03-06,Amazon,e67433,Tablet,594.33,1,0.04,570.56,Guadeloupe
b08bdf58,2024-07-17,Shopify,767302,Monitor,1310.41,1,0.24,995.91,Egypt
0c8814a8,2025-01-30,Amazon,ab8568,Smartwatch,1752.96,4,0.28,5048.52,Turkey
6bd8aa99,2024-06-02,eBay,c94c67,Laptop,131.21,3,0.23,303.1,Saint Barthelemy
d55693c1,2024-10-06,eBay,40b5ad,Camera,1669.74,4,0.29,4742.06,Guadeloupe
2c05aa3e,2024-02-24,Amazon,7f40eb,Laptop,1164.1,1,0.06,1094.25,British Indian Ocean Territory (Chagos Archipelago)
e9a685aa,2024-09-04,Shopify,9fbaba,Camera,1234.57,1,0.04,1185.19,Luxembourg
42bd3e27,2024-04-11,eBay,7cb482,Monitor,1070.16,2,0.16,1797.87,Bosnia and Herzegovina
03f6244e,2024-07-15,eBay,66a8c3,Tablet,1755.23,4,0.25,5265.69,Ethiopia
7385df29,2024-08-06,eBay,56fd82,Smartphone,134.7,4,0.01,533.41,Nepal
7e2c9be0,2024-06-05,Amazon,c098df,Smartwatch,559.01,4,0.3,1565.23,Israel
6c2eb4e8,2024-07-29,eBay,6bd2c2,Camera,1757.74,1,0.18,1441.35,Northern Mariana Islands
270ff3a8,2024-10-05,Shopify,18817f,Camera,1517.07,3,0.29,3231.36,Morocco
a6588190,2024-09-02,eBay,553149,Monitor,84.41,1,0.11,75.12,Liechtenstein
f701b326,2024-03-14,eBay,8df428,Smartwatch,1058.16,2,0.14,1820.04,France
e870d7ef,2024-05-02,Shopify,4b9956,Tablet,1082.67,1,0.23,833.66,New Caledonia
5d5c7667,2024-03-02,eBay,c84ca0,Tablet,831.72,1,0.24,632.11,North Macedonia
5e5febe6,2024-06-19,Amazon,320a78,Camera,629.92,1,0.07,585.83,El Salvador
ba23cb4a,2024-09-05,Amazon,48ea1b,Smartphone,1379.36,2,0.28,1986.28,Lebanon
2b256e39,2024-03-13,Amazon,1267a8,Smartphone,455.19,4,0.26,1347.36,Angola
2a65f453,2024-11-14,Shopify,19b368,Laptop,1607.95,3,0.01,4775.61,India
7d20d1d5,2025-01-13,eBay,f23646,Smartwatch,1615.92,3,0.04,4653.85,Nauru
8f255cda,2024-08-11,Amazon,45e06c,Smartwatch,859.76,2,0.15,1461.59,Suriname
a8ac59fc,2025-02-01,Shopify,bb6856,Tablet,602.92,4,0.14,2074.04,Jamaica
710064bd,2024-10-10,eBay,ea8bc1,Laptop,603.56,4,0.21,1907.25,Saint Lucia
4d875943,2024-08-22,Shopify,470426,Monitor,990.47,2,0.03,1921.51,Guatemala
640ef815,2024-05-13,Amazon,941c10,Smartwatch,1453.18,1,0.19,1177.08,Niger
d097750e,2024-09-21,Amazon,f1e972,Laptop,749.79,4,0.18,2459.31,Pitcairn Islands
65c0ee4a,2024-09-08,Amazon,a367d6,Laptop,1239.58,3,0.07,3458.43,Kazakhstan
ac401634,2024-03-13,Shopify,55444c,Camera,795.84,2,0.16,1337.01,Slovenia
e1af784d,2025-01-28,Shopify,6f9886,Tablet,643.82,3,0.07,1796.26,Cambodia
b23a1e03,2024-08-22,Amazon,692e49,Laptop,98.48,1,0.04,94.54,Vanuatu
9053e94c,2024-11-05,Shopify,a64189,Smartphone,57.63,2,0.17,95.67,Zambia
51ac5f49,2024-04-27,Amazon,ed6b9a,Smartphone,493.05,3,0.29,1050.2,Madagascar
f851564c,2024-05-20,Amazon,711aee,Headphones,842.49,3,0.07,2350.55,Lithuania
22a34408,2024-10-15,eBay,82ac71,Tablet,1709.96,1,0.11,1521.86,Marshall Islands
f5ef177f,2025-01-20,Shopify,bd5fd4,Camera,1607.04,2,0.08,2956.95,Latvia
ea413a06,2024-11-19,Amazon,5e4594,Monitor,570.97,4,0.08,2101.17,United States of America
dbf27cce,2024-06-07,Amazon,df7b51,Headphones,526.85,4,0.12,1854.51,Czech Republic
62351ad2,2024-03-21,Shopify,ca2fc6,Smartphone,493.28,3,0.21,1169.07,Tunisia
25cce1f4,2024-06-02,eBay,d8fdc6,Camera,711.51,1,0.01,704.39,Svalbard & Jan Mayen Islands
e43c4652,2024-06-05,eBay,5ec2e8,Headphones,1021.49,3,0.29,2175.77,Niger
093c3460,2024-09-11,Amazon,329f4a,Tablet,905.4,1,0.01,896.35,Cape Verde
e4d32e7b,2025-01-25,Shopify,7fc583,Camera,475.63,4,0.26,1407.86,Micronesia
fbf0aa0e,2024-02-07,eBay,60d397,Tablet,304.38,3,0.27,666.59,Thailand
cf830823,2025-01-14,Shopify,a9e29a,Laptop,74.53,3,0.16,187.82,Northern Mariana Islands
6c52c2d0,2024-10-22,Shopify,cad733,Smartwatch,350.23,1,0.04,336.22,Estonia
80cf7df9,2025-02-03,Amazon,8b4920,Laptop,1425.44,2,0.17,2366.23,Guinea
7940e0a9,2025-01-15,eBay,278499,Tablet,525.1,1,0.19,425.33,New Caledonia
c0e89fee,2024-05-04,Amazon,639b5a,Camera,963.77,2,0.26,1426.38,Hong Kong
91450677,2024-05-17,eBay,dd45f7,Smartphone,1203.04,4,0.17,3994.09,Denmark
22044b19,2024-10-07,eBay,872c00,Monitor,1779.34,3,0.12,4697.46,Burundi
2aa73655,2024-07-17,eBay,bae907,Smartphone,1783.27,3,0.25,4012.36,Micronesia
7f04ee4f,2024-12-25,eBay,07e1b9,Camera,1504.18,1,0.29,1067.97,Bolivia
b9166097,2024-10-24,eBay,671afe,Laptop,118.56,1,0.19,96.03,Tokelau
d8912c4c,2025-01-03,Shopify,1c9f40,Monitor,1171.39,4,0.26,3467.31,Jamaica
8ff5a1e4,2025-01-20,Amazon,98be50,Camera,1583.84,4,0.18,5195.0,Brazil
a2f69fcd,2024-05-06,Shopify,17d139,Tablet,83.71,2,0.21,132.26,Gibraltar
535b497c,2024-05-17,eBay,cd1576,Smartphone,1121.88,4,0.21,3545.14,Bhutan
0abf1d31,2025-01-17,Amazon,79b4dc,Tablet,1722.64,4,0.21,5443.54,Luxembourg
5ff0a1b6,2024-07-21,eBay,59797a,Monitor,974.5,4,0.1,3508.2,Monaco
7e0b2c00,2024-11-04,Amazon,d4b83c,Monitor,58.01,4,0.17,192.59,Tajikistan
b2597fdd,2024-03-08,Shopify,3dd682,Smartphone,71.48,2,0.18,117.23,India
4269ed4d,2024-07-12,Amazon,32e4ac,Tablet,862.44,4,0.09,3139.28,Malaysia
68392e76,2024-11-09,Amazon,121ccc,Headphones,352.27,2,0.1,634.09,Eritrea
194ba8ba,2024-09-06,Amazon,6915a9,Tablet,1345.68,1,0.23,1036.17,Sao Tome and Principe
